target_id,ca_lddt.first.factor_native,ca_lddt.first.factor_rotated,ca_lddt.first.gplus_native,ca_lddt.first.gplus_rotated,ca_lddt.first.psi,ca_lddt.all.factor_native,ca_lddt.all.factor_rotated,ca_lddt.all.gplus_native,ca_lddt.all.gplus_rotated,ca_lddt.all.psi,ca_lddt.last.factor_native,ca_lddt.last.factor_rotated,ca_lddt.last.gplus_native,ca_lddt.last.gplus_rotated,ca_lddt.last.psi,ca_lddt.D_write_R1,ca_lddt.D_timing_R1,ca_lddt.D_last_R1,residue_ca_lddt.first.factor_native,residue_ca_lddt.first.factor_rotated,residue_ca_lddt.first.gplus_native,residue_ca_lddt.first.gplus_rotated,residue_ca_lddt.first.psi,residue_ca_lddt.all.factor_native,residue_ca_lddt.all.factor_rotated,residue_ca_lddt.all.gplus_native,residue_ca_lddt.all.gplus_rotated,residue_ca_lddt.all.psi,residue_ca_lddt.last.factor_native,residue_ca_lddt.last.factor_rotated,residue_ca_lddt.last.gplus_native,residue_ca_lddt.last.gplus_rotated,residue_ca_lddt.last.psi,residue_ca_lddt.D_write_R1,residue_ca_lddt.D_timing_R1,residue_ca_lddt.D_last_R1,tm_score_fixed_full_length.first.factor_native,tm_score_fixed_full_length.first.factor_rotated,tm_score_fixed_full_length.first.gplus_native,tm_score_fixed_full_length.first.gplus_rotated,tm_score_fixed_full_length.first.psi,tm_score_fixed_full_length.all.factor_native,tm_score_fixed_full_length.all.factor_rotated,tm_score_fixed_full_length.all.gplus_native,tm_score_fixed_full_length.all.gplus_rotated,tm_score_fixed_full_length.all.psi,tm_score_fixed_full_length.last.factor_native,tm_score_fixed_full_length.last.factor_rotated,tm_score_fixed_full_length.last.gplus_native,tm_score_fixed_full_length.last.gplus_rotated,tm_score_fixed_full_length.last.psi,tm_score_fixed_full_length.D_write_R1,tm_score_fixed_full_length.D_timing_R1,tm_score_fixed_full_length.D_last_R1
4q3c_A,0.2400009649249771,0.2446929126260433,0.23897573213682635,0.23690114343609783,-0.006766536401794763,0.5160177546195783,0.5185506826844213,0.31173107540888695,0.3371447869928113,0.022880783519081377,0.3239253148067738,0.3075215901963622,0.3083538379890964,0.3487480098422348,0.05679789646354997,0.02964731992087614,-0.06356443286534473,-0.03391711294446859,0.26061457558911544,0.26275704566164854,0.2574765152096293,0.25629798711209206,-0.0033209981700702738,0.5192097570047949,0.5263618939973077,0.32613208794352544,0.3506574198228504,0.017373194886812205,0.3421247706905235,0.3222155911771171,0.3303338792661434,0.3676595738406645,0.057234874087927635,0.02069419305688248,-0.06055587225799791,-0.039861679201115434,0.21436666666666668,0.24196666666666666,0.2214333333333333,0.22319999999999998,-0.025833333333333337,0.5621,0.5409333333333334,0.3320666666666667,0.35263333333333335,0.04173333333333332,0.32513333333333333,0.33390000000000003,0.3063666666666667,0.3660666666666667,0.050933333333333324,0.06756666666666665,-0.07676666666666666,-0.009200000000000005
2vi0_A,0.38750616619579353,0.27282613570115255,0.2895533431992466,0.277523655769317,0.1026503430647114,0.586707924122158,0.5376922731961075,0.35811022915825824,0.38456881474505583,0.07547423651284813,0.4857392708193193,0.3985380510336786,0.5574353110004933,0.5526144670164581,0.08238037580160545,-0.027176106551863272,0.020269967263105943,-0.006906139288757329,0.39807365488156715,0.2826759701406619,0.2985688067515377,0.28693133999973325,0.1037602179891008,0.5817042414112338,0.5356519694109779,0.3630085510866314,0.388107992671686,0.07115171358531047,0.4822424336453377,0.4026607539498322,0.5508305797824805,0.545556158791786,0.07430725870481099,-0.03260850440379034,0.029452959284289815,-0.003155545119500521,0.40726666666666667,0.31023333333333336,0.30846666666666667,0.297,0.08556666666666664,0.6938,0.6395666666666667,0.4227,0.4408,0.07233333333333335,0.5998333333333333,0.433,0.7066333333333334,0.707,0.1672,-0.0132333333333333,-0.08163333333333334,-0.09486666666666664
4n13_A,0.29749814873585106,0.2639505976938538,0.2581587855707183,0.258343911985613,0.03373267745689201,0.4368454458901936,0.4603565005818259,0.29078070453824184,0.2933195810853697,-0.020972178144504378,0.28648312704961393,0.293134454670475,0.2888104305511478,0.30113456045699777,0.005672802284988898,-0.054704855601396395,0.028059875171903115,-0.026644980429493276,0.31257729809064055,0.27976570684443985,0.2700971163788412,0.2704439160127859,0.03315839088014536,0.45072416613415833,0.4740061800006623,0.30550874443426607,0.30852581142361246,-0.02026494687715763,0.3037308923078908,0.30810104143623673,0.3031943929504029,0.31749512822703924,0.009930586148290418,-0.05342333775730299,0.023227804731854946,-0.030195533025448047,0.24250000000000002,0.2263666666666667,0.2252333333333333,0.22366666666666668,0.014566666666666664,0.35359999999999997,0.3746666666666667,0.25156666666666666,0.25479999999999997,-0.017833333333333357,0.2242333333333333,0.24373333333333336,0.23786666666666667,0.2409666666666667,-0.016400000000000015,-0.03240000000000002,0.03096666666666668,-0.001433333333333342
2c6z_A,0.26036314934352084,0.2580797435559654,0.2555218899574057,0.2465529354937865,-0.006685548676063774,0.30212312826592896,0.35427919026917837,0.2417775435823124,0.2554011329205638,-0.03853247266499801,0.32252008957976547,0.2732841522856014,0.27645676898081056,0.3266697404821499,0.09944890879550344,-0.03184692398893424,-0.1061344574715672,-0.13798138146050146,0.27480920318898533,0.2733510149907074,0.2706802463589058,0.26137101917377625,-0.007851038986851596,0.3182105669032629,0.37274628449371267,0.2575698480045435,0.269066605455838,-0.04303896013915537,0.338589437152151,0.28788883993463393,0.29257341305185963,0.34564146560232717,0.10376864976798462,-0.03518792115230377,-0.11161968875483623,-0.14680760990714,0.24226666666666666,0.22766666666666668,0.22163333333333335,0.2147333333333333,0.007699999999999985,0.2924666666666667,0.3501666666666667,0.2299,0.22546666666666668,-0.06213333333333332,0.30269999999999997,0.26256666666666667,0.22616666666666665,0.34719999999999995,0.16116666666666665,-0.0698333333333333,-0.15346666666666667,-0.22329999999999997
5byl_A,0.3613026819923371,0.34238505747126435,0.33469827586206896,0.3411278735632184,0.025347222222222226,0.4140565134099617,0.3503831417624521,0.36678639846743294,0.35579501915708817,0.05268199233716477,0.38755986590038316,0.4033405172413793,0.3377634099616858,0.3610751915708812,0.007531130268199238,0.027334770114942546,0.017816091954022988,0.045150862068965535,0.38724542209452323,0.3694197960445491,0.3603754859419455,0.3677140084873754,0.02516414859540402,0.4380779480243408,0.37362507582501786,0.39152470659325883,0.3820521611991641,0.05498032680522824,0.4114291443107609,0.4266777405755992,0.36332759657720076,0.38674942147088537,0.008173228628846266,0.029816178209824223,0.016990919966557754,0.04680709817638198,0.2761,0.26256666666666667,0.2727,0.2606,0.0014333333333333513,0.3438666666666667,0.24183333333333334,0.31103333333333333,0.27753333333333335,0.06853333333333335,0.3392,0.3655333333333333,0.26913333333333334,0.29373333333333335,-0.001733333333333346,0.06709999999999999,0.0031666666666666974,0.07026666666666669
2cex_A,0.28771875,0.2961354166666667,0.29389583333333336,0.2919375,-0.010375000000000004,0.32133333333333336,0.3230625,0.30802083333333335,0.31273958333333335,0.002989583333333342,0.3542708333333333,0.30682291666666667,0.3135625,0.3027916666666666,0.036677083333333305,0.013364583333333346,-0.04705208333333331,-0.03368749999999996,0.3114782732379477,0.32055545243311784,0.3184122864837389,0.31629197384506597,-0.011197491833843257,0.34516620289729955,0.3436120738567247,0.32996090890560303,0.3360405051734792,0.007633725308451023,0.3799093923899944,0.3314849092112873,0.33817194777677884,0.3266063414158227,0.03685887681775094,0.01883121714229428,-0.048056368651594204,-0.029225151509299923,0.2437,0.2437666666666667,0.25716666666666665,0.2524666666666667,-0.004766666666666669,0.2306666666666667,0.2418,0.2396,0.24866666666666667,-0.002066666666666661,0.2951333333333333,0.23276666666666665,0.23583333333333334,0.2300333333333333,0.05656666666666668,0.002700000000000008,-0.06133333333333335,-0.05863333333333334
3ea3_A,0.23643529267994623,0.2021772780968675,0.19796122041631023,0.19823618069982482,0.03453297486659334,0.25711841622876697,0.33768177929854576,0.21192309259032957,0.22386858935190843,-0.0686178663081999,0.3036681738563689,0.23645566010835473,0.28521528371827776,0.29290398794248235,0.07490121797221881,-0.10315084117479323,-0.04036824310562548,-0.1435190842804187,0.24867377386593403,0.21571438012318836,0.21131101804843752,0.2116378035044255,0.03328617919873359,0.26361739594498906,0.3386917306648898,0.22372485773887427,0.23496337253809826,-0.06383581992067673,0.3057650335213435,0.2439455853936283,0.2897272829573634,0.2978124824265897,0.06990464759694147,-0.09712199911941033,-0.03661846839820788,-0.13374046751761817,0.24903333333333333,0.1786,0.17656666666666668,0.18133333333333332,0.07519999999999999,0.27753333333333335,0.4344333333333333,0.19756666666666667,0.2107,-0.14376666666666668,0.40573333333333333,0.2722333333333333,0.32516666666666666,0.36413333333333336,0.17246666666666668,-0.21896666666666667,-0.09726666666666668,-0.3162333333333333
2iry_A,0.32710740840275915,0.33780121831049,0.33781241601719963,0.3385514646600376,-0.009954761264892956,0.403386186509003,0.38698154617934244,0.3536795664247962,0.34359043267938727,0.006315506584251525,0.3257412881841799,0.3270962106960495,0.32500223954134194,0.32990683508017554,0.003549673026964073,0.016270267849144482,-0.013504434291857029,0.0027658335572874524,0.34719139857087095,0.35816281661679,0.358071102077913,0.3589048437871838,-0.010137676336648194,0.418065039938263,0.40150997152940954,0.37149479990928785,0.36154224142080543,0.006602509920371018,0.3428976122019443,0.34527781270848434,0.3424878787531091,0.3472360803642404,0.002368001104591233,0.016740186257019212,-0.012505677441239427,0.0042345088157797845,0.30266666666666664,0.29286666666666666,0.29259999999999997,0.2928,0.00999999999999999,0.39553333333333335,0.37533333333333335,0.3181333333333333,0.32006666666666667,0.022133333333333338,0.2965,0.31106666666666666,0.3101333333333333,0.3221333333333333,-0.0025666666666666984,0.012133333333333348,0.01256666666666669,0.024700000000000038
5dxn_A,0.2588614665854154,0.2517646760105627,0.2616798699979687,0.26056266504164133,0.005979585618525278,0.3773359739995938,0.33329524680073125,0.2624035141174081,0.27108724355068053,0.052724456632134875,0.33559313426772297,0.3646531586431038,0.34639701401584394,0.33329524680073125,-0.04216179159049358,0.0467448710136096,0.048141377209018864,0.09488624822262846,0.27074473962009543,0.26390103954715416,0.27341267122647145,0.27214985400763747,0.00558088285410735,0.3856221641437285,0.3419202315236188,0.2756375800554622,0.28383337554175886,0.05189772810640638,0.34606177976716507,0.37493618797650624,0.36003519391403666,0.3517043568640803,-0.037205245259297415,0.04631684525229903,0.042786128113404764,0.08910297336570379,0.2122666666666667,0.20543333333333336,0.2231,0.22253333333333333,0.00626666666666667,0.3115,0.27013333333333334,0.22256666666666666,0.21603333333333333,0.03483333333333333,0.23509999999999998,0.2777,0.2688333333333333,0.2511333333333334,-0.06030000000000001,0.028566666666666657,0.06656666666666668,0.09513333333333333
4jpx_A,0.2553287017344865,0.2531901318587835,0.2595113190604471,0.2573491185783827,-2.363060636134673e-05,0.26596247459709815,0.27223640058603904,0.25206767805661895,0.25640389432392835,-0.0019377097216314587,0.2436315515856137,0.25222127699796776,0.25144146698804287,0.24643177843943476,-0.013599413960962212,-0.001914079115270112,0.013575783354600865,0.011661704239330753,0.27033873671471736,0.2674929078334234,0.2733331427536832,0.27129135899974316,0.0008040451273538066,0.2829978680530114,0.28864138423719093,0.2669886595705235,0.2706246907238519,-0.002007485030851186,0.26008638625614916,0.26913898633369,0.26918079117917704,0.2653277549750664,-0.012905636281651553,-0.0028115301582049925,0.013709681409005359,0.010898151250800367,0.22403333333333333,0.21263333333333334,0.2298,0.221,0.002599999999999991,0.25233333333333335,0.27163333333333334,0.2186,0.2202666666666667,-0.017633333333333334,0.22346666666666667,0.24133333333333332,0.24609999999999999,0.20573333333333332,-0.058233333333333324,-0.020233333333333325,0.060833333333333316,0.04059999999999999
7k27_A,0.4280670257330939,0.3928635547576302,0.370197486535009,0.36959904248952724,0.034605026929982054,0.5434320766008378,0.5402603231597846,0.44563135846798324,0.4327498503889886,-0.009709754637941381,0.46380909634949136,0.3819120287253142,0.43514362657091565,0.4768551765409934,0.12360861759425495,-0.044314781567923435,-0.0890035906642729,-0.13331837223219634,0.4376887604920629,0.4025160866624651,0.3783355866938442,0.3777346583821859,0.03457174551793951,0.5485910468155352,0.544485871542418,0.4510373997797914,0.4406931418009794,-0.00623908270569475,0.4762449642033429,0.39204076572967245,0.44629059441429475,0.4889094133096652,0.12682301736904103,-0.040810828223634264,-0.0922512718511015,-0.13306210007473576,0.2904,0.2624666666666666,0.23173333333333335,0.23243333333333335,0.028633333333333327,0.33126666666666665,0.3390333333333333,0.27573333333333333,0.28153333333333336,-0.0019666666666666535,0.3188666666666667,0.2736,0.28173333333333334,0.3433,0.10683333333333334,-0.030599999999999978,-0.07820000000000002,-0.10880000000000001
2bod_A,0.4632006846384253,0.46232349165596914,0.4612216516902011,0.46271929824561403,0.0023748395378690446,0.46112537441163887,0.4784231921266581,0.46486949080017115,0.4667522464698331,-0.015415062045357272,0.47201540436456996,0.4711168164313222,0.46968335472828415,0.47305305947796317,0.004268292682926851,-0.017789901583226315,-0.001893453145057807,-0.019683354728284124,0.4773380348047156,0.47842318229915964,0.47672472522173476,0.4784236390389472,0.0006137663227683277,0.47586124104553545,0.49048679392609157,0.47949684468490544,0.4808515071969961,-0.013270890368465479,0.4865700730568789,0.4825751343461691,0.4837533057548196,0.4871556947565397,0.007397327712429884,-0.013884656691233807,-0.006783561389661556,-0.020668218080895362,0.5137333333333334,0.5142000000000001,0.5186666666666667,0.5196666666666667,0.0005333333333333486,0.5400666666666666,0.5483333333333333,0.5266000000000001,0.5298333333333334,-0.005033333333333371,0.5579666666666666,0.5539333333333334,0.5473333333333333,0.5608666666666666,0.01756666666666662,-0.00556666666666672,-0.017033333333333272,-0.02259999999999999
5trq_A,0.235740122426266,0.2300593581895752,0.2293289742162864,0.22675524021517343,0.003107030235577818,0.35075820812465225,0.39710860693748845,0.24802912261176036,0.23642413281394917,-0.05795538861064739,0.27429975885735486,0.2453974216286403,0.26228900018549434,0.2611876275273604,0.027800964570580584,-0.06106241884622521,-0.024693934335002766,-0.08575635318122798,0.2537156784127395,0.2470148705529546,0.24783186948837177,0.24504538546919966,0.003914323840612827,0.3730375956927994,0.41392874166653676,0.26613514962971463,0.2554445021292169,-0.05158179347423511,0.29523297474715965,0.26518358932267055,0.281674030314429,0.27989310005009976,0.02826845516015991,-0.05549611731484794,-0.024354131319547084,-0.07985024863439502,0.21820000000000003,0.1937,0.19583333333333333,0.20076666666666668,0.02943333333333334,0.4507666666666667,0.5357,0.2584666666666667,0.2066,-0.13679999999999998,0.32526666666666665,0.22683333333333333,0.27896666666666664,0.2687,0.08816666666666667,-0.16623333333333332,-0.05873333333333333,-0.22496666666666665
3wib_A,0.27939747327502434,0.2654011915325136,0.25409853382346725,0.25495415557527357,0.014851903494316995,0.38130096759200577,0.3633751637300883,0.2630033379811552,0.27593273334178386,0.030855199222546186,0.2931191109984366,0.27482359403388684,0.2812249123251785,0.27816157518908186,0.015232179828453115,0.01600329572822919,-0.0003802763341361204,0.01562301939409307,0.2891766003770362,0.279588855949596,0.2664323794966854,0.2674481450564596,0.010603509987214396,0.3855524695652663,0.3667482164765525,0.2740854361917876,0.2859174395984903,0.03063625649541646,0.3067692933432219,0.28924200835717473,0.29644106529366304,0.29416302003232453,0.015249239724708616,0.020032746508202064,-0.00464572973749422,0.015387016770707843,0.26,0.23013333333333333,0.23686666666666667,0.23603333333333332,0.029033333333333338,0.4454,0.40526666666666666,0.25076666666666664,0.24416666666666667,0.033533333333333325,0.2680666666666667,0.25666666666666665,0.24653333333333335,0.24306666666666668,0.007933333333333339,0.004499999999999986,0.021099999999999997,0.025599999999999984
4i6k_A,0.5566554731589011,0.46360943985821557,0.45090014458280864,0.45303390700060636,0.09517979571848323,0.6684506319667927,0.6786064082831958,0.5166503428011753,0.5335338836807985,0.006727764563220033,0.5730726178816287,0.5532274614057181,0.6089151625390606,0.6067930600251854,0.017723053962035367,-0.08845203115526319,0.07745674175644786,-0.010995289398815333,0.566222608855152,0.48399511964423686,0.4725193227279128,0.4748168793669252,0.08452504584992754,0.6682619365123745,0.6759553345414423,0.5311819495082116,0.5454620342216444,0.006586686684364851,0.5801425297780732,0.5625541703679645,0.6147776651681448,0.608715423632986,0.011526117874949912,-0.07793835916556269,0.07299892797497763,-0.00493943119058506,0.6293333333333333,0.5425333333333332,0.5249666666666667,0.5281333333333333,0.08996666666666671,0.7475999999999999,0.7525333333333334,0.5966,0.6153666666666667,0.0138333333333334,0.6386333333333333,0.6155333333333334,0.6943333333333334,0.6983666666666667,0.02713333333333338,-0.07613333333333332,0.06283333333333334,-0.013299999999999979
2ioy_A,0.3849682048637965,0.2699471513276617,0.2714080089370112,0.2714080089370112,0.11502105353613473,0.7447258743662456,0.7580669416516285,0.42429320271547644,0.3590379822978431,-0.07859628770301623,0.5704863796511128,0.3719386439804073,0.44821474606857437,0.44601271805448145,0.19634570765661255,-0.19361734123915095,-0.08132465412047783,-0.27494199535962877,0.40222063888452714,0.28841759863606337,0.289852896560353,0.2898651566529662,0.11381530034107697,0.750624609896009,0.7631035699846388,0.4404093584524606,0.37622200292168345,-0.07666631561940691,0.5816313087990044,0.38605526496467374,0.4660820846319045,0.46398931722684117,0.1934832764292674,-0.19048161596048388,-0.07966797608819044,-0.27014959204867434,0.3133333333333333,0.2019,0.20306666666666665,0.20333333333333334,0.11169999999999998,0.5942999999999999,0.6135333333333334,0.3159666666666667,0.29843333333333333,-0.03676666666666668,0.4515666666666666,0.27420000000000005,0.33420000000000005,0.33686666666666665,0.1800333333333333,-0.14846666666666666,-0.06833333333333332,-0.2168
6ap7_A,0.30188701195960727,0.26382102471031693,0.2648680720368561,0.26443761924705667,0.037635534459490916,0.5264437619247057,0.4890176369305226,0.28993903857787706,0.28922937316766717,0.03671645958397318,0.31770906044953234,0.3060519335473963,0.29240541672483594,0.2918237237656476,0.011075433942947596,-0.0009190748755177336,0.02656010051654332,0.025641025641025588,0.3164212569601748,0.2744542081188197,0.27465025765228085,0.27425073513582104,0.04156752632489533,0.5315523946052852,0.49886972989570527,0.3033646625829289,0.3009472420357475,0.030265244162398525,0.33217706842210226,0.31848536772503583,0.3041015057095698,0.30382329079061654,0.013413485778113188,-0.01130228216249681,0.02815404054678215,0.016851758384285338,0.3015666666666667,0.23539999999999997,0.23309999999999997,0.2388,0.07186666666666668,0.5477666666666666,0.5453,0.2713,0.2536,-0.015233333333333302,0.2885666666666667,0.30466666666666664,0.2595,0.25206666666666666,-0.023533333333333333,-0.0871,0.0954,0.00830000000000003
6w2p_B,0.27689178569777656,0.23064299912171218,0.23227245412101882,0.22701428373318544,0.04099061618823094,0.4748185642305736,0.46442934405768965,0.27885637683169234,0.30290528359450836,0.034438126935700086,0.37045254934590677,0.41202098645587765,0.36762122682938103,0.364639670873203,-0.04454999306614893,-0.006552489252530852,0.08554060925437985,0.07898812000184902,0.28372412619883525,0.23832802388010213,0.2416190406432076,0.23705426901013016,0.04083133068565568,0.46542115373096155,0.4539309172568791,0.2856494275707261,0.3048363890994063,0.03067719800276253,0.37340463350161285,0.4095847696682861,0.3689926227101963,0.3651280630847973,-0.04004469579207228,-0.01015413268289315,0.08087602647772796,0.0707218937948348,0.3271,0.24076666666666666,0.22153333333333333,0.21803333333333333,0.08283333333333334,0.5675666666666667,0.5887,0.3333,0.35453333333333337,0.00010000000000000749,0.4707333333333334,0.5338333333333334,0.4592666666666667,0.4497333333333333,-0.07263333333333334,-0.08273333333333334,0.15546666666666667,0.07273333333333336
4jin_A,0.40702884717361326,0.35630766783328033,0.34794251776434404,0.3471603563474388,0.04993901792342772,0.5185597624350408,0.45007423904974014,0.36622388376285925,0.39223406511825215,0.09449570474069362,0.4568087814190264,0.4506973167886308,0.44010499522748964,0.4411788100540884,0.007185279456994394,0.0445566868172659,0.04275373846643332,0.08731042528369921,0.4239068686148682,0.37491687449790967,0.3670294428290987,0.3654412453504372,0.0474017966382971,0.5264165829380895,0.46548683871537094,0.3823931630792659,0.41009184848434993,0.0886284296278025,0.4731959525636223,0.46852018975129894,0.45655274074543134,0.4593993847187881,0.007522406785680095,0.04122663298950541,0.039879389852617,0.08110602284212241,0.3701666666666667,0.3549333333333333,0.3528,0.34623333333333334,0.008666666666666692,0.4643333333333333,0.3492333333333333,0.3667,0.38276666666666664,0.13116666666666668,0.37200000000000005,0.3628,0.3680333333333334,0.3767333333333333,0.01789999999999997,0.12249999999999998,-0.00923333333333328,0.1132666666666667
3ita_A,0.26076224328593994,0.2575757575757576,0.2554304897314376,0.25420975154387476,0.001965747522619521,0.31551594140456696,0.30091196323423813,0.26437060175211835,0.2611302599454258,0.011363636363636354,0.29054466465603906,0.2859579204365934,0.30749138302455836,0.2949698405859544,-0.007934798219158415,0.009397888841016833,0.009900545741777936,0.01929843458279477,0.2885437348563376,0.2849372667122099,0.2823594649834038,0.28082812930556383,0.0020751324662876547,0.3334983322824066,0.32369718781954715,0.28856508496245176,0.2841234490519556,0.005359508552363279,0.31593518731126524,0.3100105130021054,0.32776560129084814,0.3164520392568393,-0.005388887724849097,0.0032843760860756244,0.007464020191136751,0.010748396277212377,0.19576666666666667,0.2033666666666667,0.20203333333333337,0.2019,-0.007733333333333342,0.24689999999999998,0.23129999999999998,0.21196666666666666,0.2142666666666667,0.01789999999999999,0.19586666666666666,0.2003,0.2046,0.19256666666666666,-0.016466666666666657,0.02563333333333333,0.008733333333333315,0.03436666666666665
5obx_A,0.30535242738167784,0.24603900060938452,0.24928905139142798,0.2699658067573973,0.07999018213826257,0.5418359401448981,0.4194088970140159,0.321822736813596,0.30784921118559144,0.10845351750287763,0.35327374906899583,0.34178007989708176,0.3707596993703026,0.3767096621301375,0.017443631931748933,0.02846333536461505,0.06254655020651365,0.0910098855711287,0.3210525842562244,0.2650235689429578,0.2680558659082856,0.29042600482113207,0.07839915422611304,0.5400073989528614,0.4224775963172602,0.33785179539571736,0.3222142888955906,0.10189229613547451,0.3602006483371846,0.3527192248598136,0.37793316332787485,0.3826418737626696,0.01219013391216578,0.02349314190936147,0.06620902031394726,0.08970216222330873,0.2763333333333333,0.20846666666666666,0.2136,0.23086666666666666,0.08513333333333334,0.5697,0.40166666666666667,0.2955,0.2894,0.16193333333333335,0.3366,0.3127666666666667,0.35956666666666665,0.36086666666666667,0.02513333333333334,0.0768,0.06,0.13679999999999998
3fjl_A,0.3184387554891152,0.2945747298265284,0.2911956149366221,0.29128904668473016,0.02395745741069481,0.4535644211903205,0.5276713693979881,0.33866672895449873,0.34289451555638606,-0.06987916160578034,0.44808309196798407,0.4249665202902613,0.4463468186489769,0.4481064499050111,0.02487620293375688,-0.09383661901647515,-0.0009187455230620737,-0.09475536453953722,0.3305015308546413,0.3077594942064323,0.3045197245131525,0.3046569369624328,0.022879249097489396,0.4585722596555932,0.5201337312683423,0.3488454938037733,0.351798227769983,-0.05860873764653938,0.4432526985115069,0.42211199971632823,0.4469208746346534,0.44625389403116184,0.020473718191687102,-0.08148798674402878,0.0024055309058022925,-0.07908245583822648,0.4255,0.385,0.37720000000000004,0.3773333333333333,0.0406333333333333,0.5531333333333334,0.6502333333333333,0.42733333333333334,0.44176666666666664,-0.08266666666666662,0.5621,0.5327999999999999,0.5443333333333333,0.5362333333333332,0.02120000000000007,-0.12329999999999992,0.01943333333333323,-0.1038666666666667
1v79_A,0.3026642190910895,0.2611381226433816,0.26090659522392007,0.26256863134219754,0.043188132565985304,0.49589865714096715,0.5466279685122709,0.31356254547860024,0.32406396771846263,-0.04022788913144141,0.4522557385724681,0.4004349407951313,0.4669659985446848,0.4723159357015281,0.05717073493418009,-0.08341602169742672,-0.013982602368194782,-0.0973986240656215,0.3214968801398875,0.2795940418430785,0.2785888946525356,0.28039834609525544,0.04371228973952875,0.5098229706168286,0.5584907416951025,0.33233920744826406,0.34122679198788547,-0.039780186538652396,0.46914773638837204,0.4176114859627613,0.48407139070412847,0.48777215973639837,0.05523701945788071,-0.08349247627818114,-0.011524729718351964,-0.09501720599653311,0.36119999999999997,0.2657666666666667,0.27646666666666664,0.28036666666666665,0.09933333333333332,0.5983333333333333,0.6703333333333333,0.3571,0.36946666666666667,-0.05963333333333334,0.5461,0.47669999999999996,0.5845666666666667,0.583,0.06783333333333331,-0.15896666666666665,0.03149999999999999,-0.12746666666666664
7kk6_A,0.30393526278541366,0.30604909300852984,0.30955041531642274,0.3107051067158342,-0.0009591388237046861,0.26883823145975344,0.2747234327857861,0.30563936380228707,0.2971933549372369,-0.0143312101910828,0.31166424553953886,0.31159906134763654,0.2989812642008418,0.2952285171527545,-0.003687562856185045,-0.013372071367378113,0.002728424032480359,-0.010643647334897754,0.32601547819933935,0.32787486595106285,0.33106733791327025,0.33051228960393125,-0.002414436061062545,0.2930307357593291,0.3009071691717187,0.32837350583117275,0.3194457325252785,-0.016804206718283938,0.3362492902600764,0.33538328486548563,0.3228896231698979,0.3182150140868254,-0.0038086036884817562,-0.014389770657221393,0.001394167627419211,-0.012995603029802183,0.2683666666666667,0.26326666666666665,0.2765,0.2659666666666667,-0.005433333333333327,0.24516666666666667,0.24733333333333332,0.2765,0.2684333333333333,-0.010233333333333336,0.2759333333333333,0.27920000000000006,0.29746666666666666,0.2928,-0.007933333333333329,-0.004800000000000008,0.0025000000000000022,-0.0023000000000000056
3tgh_A,0.3425641608855529,0.3058398726259524,0.2981254027825164,0.30074111983016794,0.03934000530725198,0.5752208195913416,0.5650138367640927,0.37281549717578377,0.39899162212365896,0.03638310777512416,0.4460840062170666,0.4336214412980022,0.4235376625345919,0.41186170817695894,0.0007866105614314223,-0.002956897532127819,0.038553394745820556,0.035596497213692735,0.34087867919192044,0.30988538669125465,0.30228878117833063,0.3047556006557481,0.033460111978083185,0.5447843543000667,0.5364624650948175,0.3676299568183501,0.3913336853769865,0.03202561776388565,0.42724757953397613,0.4196995959776679,0.4099665151974328,0.40100054183231953,-0.0014179898088050313,-0.0014344942141975385,0.034878101786888216,0.03344360757269068,0.43036666666666673,0.3740666666666667,0.35966666666666663,0.36283333333333334,0.05946666666666667,0.6743666666666667,0.6668333333333334,0.4584,0.47336666666666666,0.022499999999999926,0.5554,0.5616333333333333,0.5375333333333333,0.5236,-0.02016666666666674,-0.03696666666666674,0.0796333333333334,0.042666666666666665
6xqx_A,0.22643617950061112,0.2042343286188231,0.19507595599790464,0.20054129561725162,0.027667190501134975,0.26604679587916885,0.2882399161864851,0.2321110529072813,0.24150515103893835,-0.012799022175659156,0.27058669460450496,0.2538152610441767,0.28649380129212504,0.27404400209533786,0.004321634363541105,-0.04046621267679413,0.02334555613759387,-0.017120656539200262,0.23363312166003114,0.21533769149075008,0.20827244939785214,0.21325516136255152,0.02327814213398044,0.27105749362298837,0.28849693122385145,0.24015672153005826,0.24916496196575913,-0.00843119716516219,0.27586131463355973,0.25968128606838786,0.2933384614368984,0.2798099786251748,0.0026515457534481888,-0.03170933929914263,0.020626596380532252,-0.01108274291861038,0.21766666666666667,0.208,0.21816666666666665,0.21403333333333333,0.005533333333333353,0.2514,0.2598,0.2641,0.24726666666666666,-0.02523333333333334,0.26520000000000005,0.2315,0.2411,0.25279999999999997,0.045399999999999996,-0.030766666666666692,-0.03986666666666664,-0.07063333333333334
